seed,method,model,target_city,eval_split,recall@20,ndcg@20,status,notes,alpha,beta,lambda_cat,lambda_rr,lambda_pop,valid_recall@20,valid_ndcg@20,selected_sources,gate,score_norm,target_recall@20,target_ndcg@20,otc_recall@20,otc_ndcg@20,delta_R_vs_target,delta_N_vs_target,pct_R_vs_target,pct_N_vs_target,delta_R_vs_otc,delta_N_vs_otc,pct_R_vs_otc,pct_N_vs_otc
2024,Target-only,VanillaMF,NYC,official_test,0.1288462775011305,0.0627696423706036,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.1513586132249726,0.0695690602584776,,local,none,0.1288462775011305,0.0627696423706036,0.1329888399678869,0.0650835918050115,0.0,0.0,0.0,0.0,-0.0041425624667564,-0.0023139494344078942,-3.114969998803443,-3.5553499280439502
2024,Target-only,VanillaMF,NYC,strict_unseen_test,0.1044730098401742,0.0449566607821076,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.1513586132249726,0.0695690602584776,,local,none,0.1044730098401742,0.0449566607821076,0.1088926154477892,0.0469579863485965,0.0,0.0,0.0,0.0,-0.004419605607615007,-0.0020013255664888957,-4.058682574057629,-4.261949291504729
2024,Original-OTC-GW-NoFallback,VanillaMF,NYC,official_test,0.1329888399678869,0.0650835918050115,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,0.0,0.0,0.0,0.1512908814176095,0.0684855126463398,Chicago|Singapore|Tokyo,transfer,none,0.1288462775011305,0.0627696423706036,0.1329888399678869,0.0650835918050115,0.0041425624667564,0.0023139494344078942,3.2151200229436605,3.6864148767104767,0.0,0.0,0.0,0.0
2024,Original-OTC-GW-NoFallback,VanillaMF,NYC,strict_unseen_test,0.1088926154477892,0.0469579863485965,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,0.0,0.0,0.0,0.1512908814176095,0.0684855126463398,Chicago|Singapore|Tokyo,transfer,none,0.1044730098401742,0.0449566607821076,0.1088926154477892,0.0469579863485965,0.004419605607615007,0.0020013255664888957,4.230380281353286,4.4516775304748775,0.0,0.0,0.0,0.0
2024,RD-Safe-OTC-GW,VanillaMF,NYC,official_test,0.1318229372638513,0.0641964128982759,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.05,0.0,0.0,0.0,0.1567085819966004,0.0700770263771177,Singapore,safe_select:RD,none,0.1288462775011305,0.0627696423706036,0.1329888399678869,0.0650835918050115,0.002976659762720796,0.0014267705276723025,2.310241180770378,2.2730263767449634,-0.001165902704035604,-0.0008871789067355917,-0.8766921377140645,-1.3631375929490084
2024,RD-Safe-OTC-GW,VanillaMF,NYC,strict_unseen_test,0.1075559769720431,0.0461289482186364,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.05,0.0,0.0,0.0,0.1567085819966004,0.0700770263771177,Singapore,safe_select:RD,none,0.1044730098401742,0.0449566607821076,0.1088926154477892,0.0469579863485965,0.0030829671318688967,0.0011722874365287933,2.9509699553839868,2.6075945502503926,-0.0013366384757461103,-0.0008290381299601024,-1.227483122018489,-1.7654890987140486
2024,HR-Rerank-OTC-GW,VanillaMF,NYC,official_test,0.1703385706715832,0.0958712783872788,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,1.0,1.0,0.05,0.1812461910849007,0.0895846619799028,Chicago|Singapore|Tokyo,graph_rerank,none,0.1288462775011305,0.0627696423706036,0.1329888399678869,0.0650835918050115,0.04149229317045269,0.03310163601667519,32.20294289843852,52.735103732528856,0.03734973070369629,0.0307876865822673,28.084860889616913,47.30483633187654
2024,HR-Rerank-OTC-GW,VanillaMF,NYC,strict_unseen_test,0.1172613734159394,0.0496831473238966,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,1.0,1.0,0.05,0.1812461910849007,0.0895846619799028,Chicago|Singapore|Tokyo,graph_rerank,none,0.1044730098401742,0.0449566607821076,0.1088926154477892,0.0469579863485965,0.012788363575765196,0.004726486541788998,12.240830043404705,10.513428843607757,0.00836875796815019,0.002725160975300102,7.685331033455397,5.803402545990035
2024,RD-Safe+HR-Rerank-OTC-GW,VanillaMF,NYC,official_test,0.1714358858464408,0.0963100415761176,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.05,1.0,0.5,0.05,0.1869398829537078,0.0893787180536775,Singapore,graph_rerank,none,0.1288462775011305,0.0627696423706036,0.1329888399678869,0.0650835918050115,0.04258960834531028,0.03354039920551399,33.0545896795013,53.434109131107135,0.03844704587855388,0.0312264497711061,28.909979128953804,47.978989642519444
2024,RD-Safe+HR-Rerank-OTC-GW,VanillaMF,NYC,strict_unseen_test,0.1154758011579262,0.0503076615390594,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.05,1.0,0.5,0.05,0.1869398829537078,0.0893787180536775,Singapore,graph_rerank,none,0.1044730098401742,0.0449566607821076,0.1088926154477892,0.0469579863485965,0.011002791317752003,0.0053510007569517945,10.531707026134681,11.902576089640204,0.006583185710136996,0.003349675190462899,6.045575894256521,7.133345040812243
2024,Target-only,VanillaMF,Singapore,official_test,0.4480516475017696,0.2407348746902629,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.483231005551381,0.2133958951022435,,local,none,0.4480516475017696,0.2407348746902629,0.4176065138381798,0.2264214412315007,0.0,0.0,0.0,0.0,0.030445133663589807,0.014313433458762181,7.290387638777858,6.321589236828353
2024,Target-only,VanillaMF,Singapore,strict_unseen_test,0.4050341970670523,0.1802101167811076,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.483231005551381,0.2133958951022435,,local,none,0.4050341970670523,0.1802101167811076,0.3743986625209032,0.1690155796810712,0.0,0.0,0.0,0.0,0.03063553454614909,0.0111945371000364,8.182597218663586,6.623375857515771
2024,Original-OTC-GW-NoFallback,VanillaMF,Singapore,official_test,0.4176065138381798,0.2264214412315007,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,0.0,0.0,0.0,0.4548094549709771,0.2045406022845894,Chicago|NYC|Tokyo,transfer,none,0.4480516475017696,0.2407348746902629,0.4176065138381798,0.2264214412315007,-0.030445133663589807,-0.014313433458762181,-6.795005404699368,-5.945724929625713,0.0,0.0,0.0,0.0
2024,Original-OTC-GW-NoFallback,VanillaMF,Singapore,strict_unseen_test,0.3743986625209032,0.1690155796810712,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,0.0,0.0,0.0,0.4548094549709771,0.2045406022845894,Chicago|NYC|Tokyo,transfer,none,0.4050341970670523,0.1802101167811076,0.3743986625209032,0.1690155796810712,-0.03063553454614909,-0.0111945371000364,-7.563690860670083,-6.211935988939985,0.0,0.0,0.0,0.0
2024,RD-Safe-OTC-GW,VanillaMF,Singapore,official_test,0.4480516475017696,0.2407348746902629,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.483231005551381,0.2133958951022435,,safe_select:Local,none,0.4480516475017696,0.2407348746902629,0.4176065138381798,0.2264214412315007,0.0,0.0,0.0,0.0,0.030445133663589807,0.014313433458762181,7.290387638777858,6.321589236828353
2024,RD-Safe-OTC-GW,VanillaMF,Singapore,strict_unseen_test,0.4050341970670523,0.1802101167811076,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.483231005551381,0.2133958951022435,,safe_select:Local,none,0.4050341970670523,0.1802101167811076,0.3743986625209032,0.1690155796810712,0.0,0.0,0.0,0.0,0.03063553454614909,0.0111945371000364,8.182597218663586,6.623375857515771
2024,HR-Rerank-OTC-GW,VanillaMF,Singapore,official_test,0.4760597259034775,0.2703212356912471,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,1.0,0.2,0.0,0.4904572920050488,0.2332898229734674,Chicago|NYC|Tokyo,graph_rerank,none,0.4480516475017696,0.2407348746902629,0.4176065138381798,0.2264214412315007,0.02800807840170788,0.029586361000984218,6.251082561100785,12.290018651867939,0.05845321206529769,0.0438997944597464,13.997198350202932,19.38853238499697
2024,HR-Rerank-OTC-GW,VanillaMF,Singapore,strict_unseen_test,0.4069250696009901,0.1784108652603727,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,1.0,0.2,0.0,0.4904572920050488,0.2332898229734674,Chicago|NYC|Tokyo,graph_rerank,none,0.4050341970670523,0.1802101167811076,0.3743986625209032,0.1690155796810712,0.0018908725339378263,-0.0017992515207349014,0.46684268825449265,-0.9984187086013402,0.032526407080086917,0.009395285579301499,8.687639763742725,5.558828125212009
2024,RD-Safe+HR-Rerank-OTC-GW,VanillaMF,Singapore,official_test,0.4959873794619723,0.2892144575217837,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,1.0,0.1,0.02,0.5098039208850271,0.2449837183775688,,graph_rerank,none,0.4480516475017696,0.2407348746902629,0.4176065138381798,0.2264214412315007,0.04793573196020268,0.04847958283152082,10.698706773534038,20.13816356848844,0.07838086562379248,0.062793016290283,18.76907160843871,27.732804785957242
2024,RD-Safe+HR-Rerank-OTC-GW,VanillaMF,Singapore,strict_unseen_test,0.4229834680616232,0.1846417601603739,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,1.0,0.1,0.02,0.5098039208850271,0.2449837183775688,,graph_rerank,none,0.4050341970670523,0.1802101167811076,0.3743986625209032,0.1690155796810712,0.017949270994570887,0.004431643379266298,4.431544576864317,2.4591534917261044,0.04858480554071998,0.015626180479302698,12.97675723881824,9.245408327912118
2024,Target-only,VanillaMF,Tokyo,official_test,0.1256580160975991,0.0671503947217333,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.1174108107115441,0.0560885217055116,,local,none,0.1256580160975991,0.0671503947217333,0.1224928245320352,0.066268149794152,0.0,0.0,0.0,0.0,0.003165191565563913,0.0008822449275812938,2.5839812067817327,1.3313257278523711
2024,Target-only,VanillaMF,Tokyo,strict_unseen_test,0.1206909808255817,0.0577914370455276,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.1174108107115441,0.0560885217055116,,local,none,0.1206909808255817,0.0577914370455276,0.1174106440919578,0.0571397053237234,0.0,0.0,0.0,0.0,0.0032803367336239064,0.0006517317218041954,2.7939006373687016,1.1405934246804872
2024,Original-OTC-GW-NoFallback,VanillaMF,Tokyo,official_test,0.1224928245320352,0.066268149794152,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,0.0,0.0,0.0,0.1161998134375547,0.05440626901174,Chicago|NYC|Singapore,transfer,none,0.1256580160975991,0.0671503947217333,0.1224928245320352,0.066268149794152,-0.003165191565563913,-0.0008822449275812938,-2.5188934728250807,-1.313834313613877,0.0,0.0,0.0,0.0
2024,Original-OTC-GW-NoFallback,VanillaMF,Tokyo,strict_unseen_test,0.1174106440919578,0.0571397053237234,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,0.0,0.0,0.0,0.1161998134375547,0.05440626901174,Chicago|NYC|Singapore,transfer,none,0.1206909808255817,0.0577914370455276,0.1174106440919578,0.0571397053237234,-0.0032803367336239064,-0.0006517317218041954,-2.717963439508816,-1.12773060356808,0.0,0.0,0.0,0.0
2024,RD-Safe-OTC-GW,VanillaMF,Tokyo,official_test,0.1256580160975991,0.0671503947217333,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.1174108107115441,0.0560885217055116,,safe_select:Local,none,0.1256580160975991,0.0671503947217333,0.1224928245320352,0.066268149794152,0.0,0.0,0.0,0.0,0.003165191565563913,0.0008822449275812938,2.5839812067817327,1.3313257278523711
2024,RD-Safe-OTC-GW,VanillaMF,Tokyo,strict_unseen_test,0.1206909808255817,0.0577914370455276,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.1174108107115441,0.0560885217055116,,safe_select:Local,none,0.1206909808255817,0.0577914370455276,0.1174106440919578,0.0571397053237234,0.0,0.0,0.0,0.0,0.0032803367336239064,0.0006517317218041954,2.7939006373687016,1.1405934246804872
2024,HR-Rerank-OTC-GW,VanillaMF,Tokyo,official_test,0.1664215652647975,0.0906242338240676,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,1.0,1.0,0.05,0.1535124988066741,0.0756268200769177,Chicago|NYC|Singapore,graph_rerank,none,0.1256580160975991,0.0671503947217333,0.1224928245320352,0.066268149794152,0.040763549167198404,0.023473839102334304,32.44007062433421,34.95711261208264,0.04392874073276232,0.024356084029915598,35.862297159515464,36.75383137385399
2024,HR-Rerank-OTC-GW,VanillaMF,Tokyo,strict_unseen_test,0.1262641372617879,0.0581413748228252,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,1.0,1.0,0.05,0.1535124988066741,0.0756268200769177,Chicago|NYC|Singapore,graph_rerank,none,0.1206909808255817,0.0577914370455276,0.1174106440919578,0.0571397053237234,0.005573156436206192,0.00034993777729760284,4.61770746917727,0.6055183867844035,0.008853493169830098,0.0010016694991017983,7.540622264959136,1.753018314369785
2024,RD-Safe+HR-Rerank-OTC-GW,VanillaMF,Tokyo,official_test,0.1654896177292175,0.0914198477765512,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,1.0,1.0,1.0,0.1543395261100793,0.0772957578256459,,graph_rerank,none,0.1256580160975991,0.0671503947217333,0.1224928245320352,0.066268149794152,0.03983160163161839,0.024269453054817897,31.69841675733685,36.141936552106465,0.042996793197182304,0.02515169798239919,35.10147909597552,37.95442917982111
2024,RD-Safe+HR-Rerank-OTC-GW,VanillaMF,Tokyo,strict_unseen_test,0.1262734743299484,0.0588652039246263,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,1.0,1.0,1.0,0.1543395261100793,0.0772957578256459,,graph_rerank,none,0.1206909808255817,0.0577914370455276,0.1174106440919578,0.0571397053237234,0.005582493504366695,0.0010737668790987004,4.625443812105823,1.8580034240242134,0.008862830237990602,0.0017254986009028958,7.548574753622081,3.019789113589459
2024,Target-only,LightGCN,Chicago,official_test,0.2867504855240495,0.2090576278856552,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.6868421611585456,0.399268045250924,,local,none,0.2867504855240495,0.2090576278856552,0.2533087928935086,0.1660327642276264,0.0,0.0,0.0,0.0,0.03344169263054092,0.04302486365802882,13.201947018317622,25.913477895870546
2024,Target-only,LightGCN,Chicago,strict_unseen_test,0.20513557623415,0.1027152219830317,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.6868421611585456,0.399268045250924,,local,none,0.20513557623415,0.1027152219830317,0.1981096145381583,0.1005309617062247,0.0,0.0,0.0,0.0,0.007025961695991678,0.0021842602768069874,3.5465021283146223,2.172723944678768
2024,Original-OTC-GW-NoFallback,LightGCN,Chicago,official_test,0.2533087928935086,0.1660327642276264,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,0.0,0.0,0.0,0.3099462513611985,0.164670548158204,NYC|Singapore|Tokyo,transfer,none,0.2867504855240495,0.2090576278856552,0.2533087928935086,0.1660327642276264,-0.03344169263054092,-0.04302486365802882,-11.662296776734209,-20.58038450601832,0.0,0.0,0.0,0.0
2024,Original-OTC-GW-NoFallback,LightGCN,Chicago,strict_unseen_test,0.1981096145381583,0.1005309617062247,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,0.0,0.0,0.0,0.3099462513611985,0.164670548158204,NYC|Singapore|Tokyo,transfer,none,0.20513557623415,0.1027152219830317,0.1981096145381583,0.1005309617062247,-0.007025961695991678,-0.0021842602768069874,-3.425033251166518,-2.126520524063923,0.0,0.0,0.0,0.0
2024,RD-Safe-OTC-GW,LightGCN,Chicago,official_test,0.2867504855240495,0.2090576278856552,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.6868421611585456,0.399268045250924,,safe_select:Local,none,0.2867504855240495,0.2090576278856552,0.2533087928935086,0.1660327642276264,0.0,0.0,0.0,0.0,0.03344169263054092,0.04302486365802882,13.201947018317622,25.913477895870546
2024,RD-Safe-OTC-GW,LightGCN,Chicago,strict_unseen_test,0.20513557623415,0.1027152219830317,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.6868421611585456,0.399268045250924,,safe_select:Local,none,0.20513557623415,0.1027152219830317,0.1981096145381583,0.1005309617062247,0.0,0.0,0.0,0.0,0.007025961695991678,0.0021842602768069874,3.5465021283146223,2.172723944678768
2024,HR-Rerank-OTC-GW,LightGCN,Chicago,official_test,0.25577841755226,0.1780070952510159,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,0.2,0.2,0.05,0.3280594951550057,0.1841311201866876,NYC|Singapore|Tokyo,graph_rerank,none,0.2867504855240495,0.2090576278856552,0.2533087928935086,0.1660327642276264,-0.03097206797178953,-0.031050532634639305,-10.801051623395395,-14.852618844227248,0.0024696246587513904,0.011974331023389517,0.9749462821804311,7.212028950486565
2024,HR-Rerank-OTC-GW,LightGCN,Chicago,strict_unseen_test,0.1913234890344163,0.0938700971228935,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,0.2,0.2,0.05,0.3280594951550057,0.1841311201866876,NYC|Singapore|Tokyo,graph_rerank,none,0.20513557623415,0.1027152219830317,0.1981096145381583,0.1005309617062247,-0.013812087199733702,-0.008845124860138193,-6.733150559885346,-8.611308712937781,-0.006786125503742024,-0.006660864583331205,-3.425439759479686,-6.625684734615223
2024,RD-Safe+HR-Rerank-OTC-GW,LightGCN,Chicago,official_test,0.2867504855240495,0.2090576278856552,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.6868421611585456,0.399268045250924,,fallback_base,none,0.2867504855240495,0.2090576278856552,0.2533087928935086,0.1660327642276264,0.0,0.0,0.0,0.0,0.03344169263054092,0.04302486365802882,13.201947018317622,25.913477895870546
2024,RD-Safe+HR-Rerank-OTC-GW,LightGCN,Chicago,strict_unseen_test,0.20513557623415,0.1027152219830317,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.6868421611585456,0.399268045250924,,fallback_base,none,0.20513557623415,0.1027152219830317,0.1981096145381583,0.1005309617062247,0.0,0.0,0.0,0.0,0.007025961695991678,0.0021842602768069874,3.5465021283146223,2.172723944678768
2024,Target-only,LightGCN,NYC,official_test,0.211953007578533,0.11733007180727,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.8300375935000182,0.4737764150151009,,local,none,0.211953007578533,0.11733007180727,0.1263782565062366,0.065239435476312,0.0,0.0,0.0,0.0,0.0855747510722964,0.05209063633095799,67.71319168188825,79.84532047318488
2024,Target-only,LightGCN,NYC,strict_unseen_test,0.1431555031392679,0.0572702872739125,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.8300375935000182,0.4737764150151009,,local,none,0.1431555031392679,0.0572702872739125,0.0917402493064973,0.041760810213622,0.0,0.0,0.0,0.0,0.0514152538327706,0.015509477060290502,56.044379889350516,37.138831792184554
2024,Original-OTC-GW-NoFallback,LightGCN,NYC,official_test,0.1263782565062366,0.065239435476312,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,0.0,0.0,0.0,0.2257754210288772,0.0931827656277131,Chicago|Singapore|Tokyo,transfer,none,0.211953007578533,0.11733007180727,0.1263782565062366,0.065239435476312,-0.0855747510722964,-0.05209063633095799,-40.37439810359339,-44.39666278950522,0.0,0.0,0.0,0.0
2024,Original-OTC-GW-NoFallback,LightGCN,NYC,strict_unseen_test,0.0917402493064973,0.041760810213622,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,0.0,0.0,0.0,0.2257754210288772,0.0931827656277131,Chicago|Singapore|Tokyo,transfer,none,0.1431555031392679,0.0572702872739125,0.0917402493064973,0.041760810213622,-0.0514152538327706,-0.015509477060290502,-35.91566702311933,-27.08119305585413,0.0,0.0,0.0,0.0
2024,RD-Safe-OTC-GW,LightGCN,NYC,official_test,0.211953007578533,0.11733007180727,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.8300375935000182,0.4737764150151009,,safe_select:Local,none,0.211953007578533,0.11733007180727,0.1263782565062366,0.065239435476312,0.0,0.0,0.0,0.0,0.0855747510722964,0.05209063633095799,67.71319168188825,79.84532047318488
2024,RD-Safe-OTC-GW,LightGCN,NYC,strict_unseen_test,0.1431555031392679,0.0572702872739125,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.0,0.0,0.0,0.0,0.0,0.8300375935000182,0.4737764150151009,,safe_select:Local,none,0.1431555031392679,0.0572702872739125,0.0917402493064973,0.041760810213622,0.0,0.0,0.0,0.0,0.0514152538327706,0.015509477060290502,56.044379889350516,37.138831792184554
2024,HR-Rerank-OTC-GW,LightGCN,NYC,official_test,0.1840836676638365,0.1015614673669824,success,"Heterogeneous graph reranking with category-region, region-region diffusion, and region popularity.",0.5,0.0,0.2,0.2,0.0,0.2391902571741281,0.1082004316815959,Chicago|Singapore|Tokyo,graph_rerank,none,0.211953007578533,0.11733007180727,0.1263782565062366,0.065239435476312,-0.027869339914696506,-0.01576860444028759,-13.148829654785784,-13.439525091393097,0.05770541115759989,0.0363220318906704,45.6608697990324,55.674963502494876
